genres,tmdbId,poster_path,title,overview
Drama Romance,24584.0,/kvaOgaVZkSZEZjEnW2kt2ii891T.jpg,Get Real,A tenderly romantic comingofage story boys British school fall love
Drama,25471.0,/w9c6qw4TiOP5oY9zlh2UL5zyoQ4.jpg,The King of Masks,Wang Bianlian aging street performer known King Mask mastery Sichuan Change Art true story His wife left infant son 30 years ago The son died illness age 10 This left Wang melancholy loner aching male descendent learn rare dying art
Drama Foreign,4154.0,/56wzqMNbNaN3ZXIC4oVriQliXjd.jpg,Three Seasons,Three Seasons wants individuals triumphing adversities recovering traumas looking forward better times nostalgia better days American French invasions material ideological It poetic film tries paint picture urban culture undergoing westernisation
Drama,28519.0,/3N2vi3rERIKJOhQ0OzgNi8er197.jpg,The Winslow Boy,Early 20th century England toasting daughter Catherines engagement Arthur Winslow learns royal naval academy expelled 14yearold son Ronnie stealing shillings Father asks son true lad denies Arthur risks fortune health domestic peace Catherines prospects pursue justice
Crime Drama,3309.0,/WP1oQxIyGAIVfavlXcxkucCZAO.jpg,Mildred Pierce,After cheating husband leaves Mildred Pierce proves independent successful win approval spoiled daughter
Comedy Horror ScienceFiction,18462.0,/zYGwNFXeGr5pqD1hvBYJjYLsBxL.jpg,Night of the Comet,Two girls Valley wake passing comet eradicated world left mysterious reddust pack cannibal mutants With help friendly truck driver girls save earth villainous think tank karate chop way flesheating zombies course time mall
Comedy Family Fantasy ScienceFiction,18252.0,/fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,My Science Project,Michael Ellie break military junkyard science project Michaels class discover strange glowing orb absorbs electricity When orb begins blend past present future Michael Ellie stop orb save mankind
Adventure Action Comedy Thriller Crime,8592.0,/4UfKEGnj9jPWV11LNKBXTgge3We.jpg,Dick Tracy,The comic strip detective finds life vastly complicated Breathless Mahoney makes advances trying battle Big Boy Caprices united mob
Adventure Action Fantasy,564.0,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,The Mummy,Dashing legionnaire Rick OConnell companion Beni stumble hidden ruins Hamunaptra midst battle 1923 3000 years Imhotep suffered fate worse death body remain undead eternity punishment forbidden love
Drama Comedy,13852.0,/lvzFyEoojIMOgsZyl3HYDApti43.jpg,The Castle,A Melbourne family happy living near Melbourne airport However forced leave beloved home Government airport authorities way runways The Castle story fight remain home
Drama Romance,25232.0,/zsshQg6eGxrjqZ93NHVl6ZjIYSu.jpg,This Is My Father,When schoolteacher Kieran Johnson James Caan discovers father French sailor led believe Irish farmer Kieran looks mother Moya Farrelly answers When refuses provide Kieran travels Ireland In flashbacks watch romance develop Kierans mother college girl father Aidan Quinn inarticulat
Drama Foreign,33194.0,/3GJSqKjTghBi4bacFXtY0lotFbf.jpg,Xiu Xiu: The Sent-Down Girl,Young teen girl Xiu Xiu sent away remote corner Sichuan steppes manual labor 1975 sending young people Cultural Revolution China A year later agrees remote spot Tibetan saddle tramp Lao Jin learn horse herding
Fantasy Drama Comedy Romance,10210.0,/2pWSszXVEPPClWzy8yir1FVEveN.jpg,A Midsummer Night's Dream,Shakespeares comedy couples love wrong partners finally brought rightly thanks bungling work Puck It completely language Bard Pfeiffer Fairy Queen Kline turned evenings lover donkey ears
Fantasy Drama,17962.0,/5edwcfe4szCQU6Mq8rPS667Yv7g.jpg,After Life,After death people week choose memory eternity
Comedy Drama Romance,4927.0,/qsyG50KDdfxPZxVSLrNmlwWBgWm.jpg,Edge of Seventeen,A gay teenager finds wants friends loves autobiographical tale set middle US 1980s Growing learning life love sex friends lovers
Adventure Action ScienceFiction,1893.0,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,Star Wars: Episode I - The Phantom Menace,Anakin Skywalker young slave strong Force discovered Tatooine Meanwhile evil Sith returned enacting plot revenge Jedi
Comedy Drama Romance,31342.0,/fzu0xVGfi0yGEtAgVv8WoTLdToh.jpg,The Love Letter,A romantic comedy mysterious love letter turns sleepy new england town upside
Drama Romance,44297.0,/e0WeMiSyULbRHt33gkpnYgLrTRq.jpg,Besieged,When African dictator jails husband Shandurai goes exile Italy studying medicine keeping house Mr Kinsky eccentric English pianist composer She lives room Roman palazzo He besieges flowers gifts music declaring passionately loves Africa What know Africa asks anguish shouts Get husband jail The rest film plays implications scene leaves Shandurai choice
Horror,15849.0,/wg3QJlByvMCAC8dKIAXO63FXanD.jpg,The Mummy,An ancient Egyptian priest called Imhotep revived archaeological expedition finds mummy archaeologists accidentally reads ancient lifegiving spell Imhotep escaping field site goes search reincarnation soul lover
Horror,18990.0,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,The Mummy,One archaeologists discover 4000yearold tomb Princess Ananka brutally murdered Kharis high priest Egypt 40 centuries ago brought life power ancient gods sole purpose destroy responsible desecration sacred tomb But Isobel wife explorers resembles beautiful princess forcing speechless tormented monster defy commands abduct Isobel unknown fate
Horror,29243.0,/eRNWTjYXkUQvqopfgz8DvHolxWA.jpg,The Mummy's Ghost,An Egyptian high priest travels America reclaim bodies ancient Egyptian princess Ananka living guardian mummy Kharis Learning Anankas spirit reincarnated body kidnaps young woman Egyptian descent mysterious resemblance princess However high priests greedy desires cause lose control mummy
Drama Fantasy Horror Mystery Thriller,29239.0,/wuaqpLGb5PHpUGUCmQwyS5EVLdw.jpg,The Mummy's Tomb,A high priest Karnak travels America living mummy Kharis Lon Chaney Jr kill desecrated tomb Egyptian princess Ananka thirty years earlier
Drama,15660.0,/vPwWgX1SzLRm6Tqhj9102Mg5kkz.jpg,Mommie Dearest,In biographical film glamorous lonely star Joan Crawford takes orphans unconventional family happy But Joans attempts romantic fulfillment sour fired contract MGM studios callous abusive behavior daughter Christina pronounced Christina leaves home takes acting role mothers presence overshadowing
Action Adventure Fantasy ScienceFiction,1924.0,/n2DOECThGG7h7m5AjLi2Nuh23u1.jpg,Superman,Mildmannered Clark Kent works reporter Daily Planet alongside crush Lois Lane whos love Superman Clark summon superhero alter ego nefarious Lex Luthor launches plan world
Action Adventure Fantasy ScienceFiction,8536.0,/uvxjXSfph2FD07A2jBG9NHJnl27.jpg,Superman II,Three escaped criminals planet Krypton test Man Steels mettle Led Gen Zod Kryptonians control White House partner Lex Luthor destroy Superman rule world But Superman attempts human order closer Lois realizes responsibility save planet
Comedy Action Adventure Fantasy ScienceFiction,9531.0,/pDjfBk3YkdvRK2VERvoHaXJdNxF.jpg,Superman III,Aiming defeat Man Steel wealthy executive Ross Webster hires bumbling brilliant Gus Gorman develop synthetic kryptonite yields unexpected psychological effects installment 1980s Superman franchise Between rekindling romance high school sweetheart saving Superman contend powerful supercomputer
Action Adventure ScienceFiction,11411.0,/q1P6UHWdrtZNkmdnoprV0ILfLlr.jpg,Superman IV: The Quest for Peace,With global superpowers engaged increasingly hostile arms race Superman leads crusade rid world nuclear weapons But Lex Luthor recently sprung jail declaring war Man Steel quest save planet Using strand Supermans hair Luthor synthesizes powerful ally known Nuclear Man ignites epic battle spanning Earth space
Horror,138.0,/hA9kQrIwDHJKl1pt8GpJdDnBzim.jpg,Dracula,The legend vampire Count Dracula begins original 1931 Dracula film Bela Lugosi
Drama Horror ScienceFiction,3035.0,/wB58wlBAr6484Wm6VyFDqSD8VOJ.jpg,Frankenstein,Henry Frankenstein doctor trying discover way dead walk He succeeds creates monster deal living
Fantasy Horror ScienceFiction,3076.0,/n250rz42W9trz6vXhCLVhEoXdhL.jpg,Frankenstein Meets the Wolf Man,Graverobbers open grave Wolfman awake He doesnt like idea immortal killing people moon tries Dr Frankenstein hopes Dr cure Frankenstein dead Monster alive wants live die like Wolfman
Horror ScienceFiction,3079.0,/f4dwXdeZFHzLKMNgKGe46RWsMmM.jpg,The Curse of Frankenstein,Baron Victor Frankenstein discovered lifes secret unleashed bloodcurdling chain events resulting creation cursed creature horrid face tendency kill
Horror Drama,13666.0,/5AoLvk8r0egU8bY5FFXiYw1XPeb.jpg,The Wolf Man,After brothers death Larry Talbot returns home father family estate Events soon turn worse Larry bitten werewolf
Thriller Horror,29794.0,/eJmzZuyYFgBMea9ynhg4cs0hJGy.jpg,Howling II: Stirba - Werewolf Bitch,A young girl sister murdered werewolves helps investigator track gang beasts US Europe
Horror ScienceFiction Thriller,9077.0,/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,Tarantula,A spider escapes isolated desert laboratory experimenting giantism grows tremendous size wreaks havoc local inhabitants
Comedy Horror Music ScienceFiction,36685.0,/v2NC7o8f7AZvQbOAwrfRbe5Z106.jpg,The Rocky Horror Picture Show,Sweethearts Brad Janet stuck flat tire storm discover eerie mansion Dr FrankNFurter transvestite scientist As innocence lost Brad Janet meet houseful wild characters including rocking biker creepy butler Through elaborate dances rock songs FrankNFurter unveils latest creation muscular man named Rocky
Comedy Documentary,30168.0,/7MEflXzbne5jzOalnM7Q3LY1Cgj.jpg,It Came from Hollywood,Dan Ackroyd John Candy Gilda Radner Cheech Chong present compilation classic bad films 50s 60s 70s Special features gorilla pictures antimarijuana films special tribute worst film maker alltime Ed Wood
Horror ScienceFiction,19483.0,/hIYZaXip6eZDN9hU9xCZAVuFAWG.jpg,It Came from Outer Space,Author amp amateur astronomer John Putnam schoolteacher Ellen Fields witness enormous meteorite come near small town Arizona Putnam local object scorn examining object close announces spacecraft inhabited
Horror ScienceFiction Thriller,8974.0,/kCbFRaaDob0bmRjqafgaDTFpGJJ.jpg,The War of the Worlds,The residents small town excited flaming meteor lands hills joy shortlived discover passengers friendly
Horror ScienceFiction,11549.0,/6EVtwbBvGpfopVJdlgIs7mEHpuG.jpg,Invasion of the Body Snatchers,A smalltown doctor learns population community replaced emotionless alien duplicates
Horror ScienceFiction,17918.0,/mlTr4tY9pWa7QQPdV9xkxVaJ5GC.jpg,Swamp Thing,Dr Alec Holland hidden away depths murky swamp trying create new species combination animal plant capable adapting thriving harshest conditions Unfortunately subject creation transformed Arcane desperate formula attempts capture Swamp Thing An explosive chase ensues ultimately ends confrontation Holland changed Arcane
Action War Drama,37305.0,/3EJmYJyj2eyDArf36EXttVak3I3.jpg,Pork Chop Hill,American GIs retake barren hill Korea overrun Red Chinese troops The ensuing battle meat grinder American Chinese alike
Drama War,18784.0,/ulxNcQuQ0ERdfLYE8aopUgVUmAw.jpg,"Run Silent, Run Deep",The captain submarine sunk Japanese WWII finally given chance skipper sub year working desk job His singleminded determination revenge destroyer sunk previous vessel puts new crew unneccessary danger
Romance Comedy Drama,509.0,/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg,Notting Hill,The British comedy director Roger Michell tells love story famous actress simple book seller London A look attempt famous people personal private life ramifications follow Nominated Golden Globes 2000
Thriller ScienceFiction Mystery,1090.0,/19XUd3YoAY2cwWJnutvq5VEtiIO.jpg,The Thirteenth Floor,Computer scientist Hannon Fuller discovered extremely important Hes tell discovery colleague Douglas Hall knowing old man leaves letter generated parallel world thats like 30s seemingly real people real emotions
Drama,15059.0,/jo2F0n1wnYKcHc181OzWPKqHs4M.jpg,The Loss of Sexual Innocence,The story sexual development filmmaker stages life
Drama Mystery Thriller,12117.0,/utbDE181LCMA27E1CgGtaC4XrbF.jpg,Instinct,Dr Ethan Powell anthropologist Africa studying apes lost years When kills 3 men puts 2 hospital Cuba Goodings character psychiatrist wants task trying Dr Powell speak maybe stand judgment trial release prison mental cases Along way Cuba deal helping mental patients abused neglected In process Cuba learns things life Anthony Hopkins character Dr Powell
Documentary Music,11779.0,/y6zIdCZdp2IMIuV4z6CjQ5I01Q5.jpg,Buena Vista Social Club,In fascinating Oscarnominated documentary American guitarist Ry Cooder brings group legendary Cuban folk musicians 90s record Grammywinning CD native city Havana The result spectacular compilation concert footage groups gigs Amsterdam New York Citys famed Carnegie Hall director Wim Wenders capturing music musicians life stories
Comedy Drama,41730.0,/bHsLvpsTU5VI96YDCdJMmGz2M0o.jpg,Desert Blue,An academic obsessed roadside attractions tvstar daughter finally discover worlds largest ice cream cone centerpiece old goldrush town struggling stay map They end staying longer expected accident spilled unknown cola ingredient highway They spend days residents town include teenage girl loves blow things boy trying alive fathers dream building beachside resort middle desert
Comedy Romance,13533.0,/3GCMZDhvtrUcUK3FaZS3aEkyj8j.jpg,Free Enterprise,Young filmmakers trying hawk movie titled Bradykillers serial killer goes victims Marcia Jan Cindy meet screen idol William Shatner The young men idolize fantasies seen shadowy fairy godfather figure alarmed reality middleaged nonCaptain Kirk man meet
Adventure Drama Thriller,62676.0,/dQOjALrOYmnM81yCiQDvRKX1KBf.jpg,Limbo,Unconventional narrative interactions group people small town Alaska guards secret
Adventure Comedy Crime ScienceFiction,817.0,/yhg0l1Ddd2thQOSUUQx9jBrGI12.jpg,Austin Powers: The Spy Who Shagged Me,When diabolical genius Dr Evil travels time steal superspy Austin Powerss mojo Austin return swingin 60s help American agent Felicity Shagwell stop dastardly plan Once Austin faces Dr Evils army minions saves world unbelievably groovy way
Drama Thriller Mystery Music Romance,14283.0,/lh6EZuSSmGzaRgYuJeO7uSynQR4.jpg,The Red Violin,Spans 300 years life famed musical instrument winds presentday Montreal auction block Crafted Italian master Bussotti Cecchi 1681 red violin derives unusual color human blood mixed finish With legacy violin travels Austria England China Canada leaving beauty tragedy wake
